domain_name,returned_record,record_type,v,p,pct,rua,ruf,sp,adkim,aspf,others,invalid_flags,config_v_p_order,config_v,config_p,config_pct,config_sp,raw_data
WESTLAKEHILLS.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""apple-domain-verification=Aoz1o1J9wnADb4Yh"""
YUMACOUNTYAZ.GOV,Yes,TXT,DMARC1,none,100,"mailto:1iiy27tx@ag.dmarcian.com,mailto:dmarc@yumacountyaz.gov","mailto:1iiy27tx@fr.dmarcian.com,mailto:dmarc@yumacountyaz.gov",none,,s,fo=s rf=afrf ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:1iiy27tx@ag.dmarcian.com,mailto:dmarc@yumacountyaz.gov; ruf=mailto:1iiy27tx@fr.dmarcian.com,mailto:dmarc@yumacountyaz.gov; fo=s; sp=none; aspf=s; rf=afrf; pct=100"""
MYKY.GOV,No,,,,,,,,,,,,,,,,,
SUGARGROVEIL.GOV,No,,,,,,,,,,,,,,,,,
ND.GOV,Yes,TXT,DMARC1,none,100,mailto:postmaster@nd.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;pct=100;rua=mailto:postmaster@nd.gov"""
ECONOMICINCLUSION.GOV,Yes,TXT,DMARC1,reject,,"mailto:fdic@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:fdic@ruf.agari.com,reject,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;sp=reject;fo=1;ri=3600;rua=mailto:fdic@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:fdic@ruf.agari.com"""
RADCLIFFKY.GOV,No,,,,,,,,,,,,,,,,,
GLENBEULAHWI.GOV,Yes,TXT,DMARC1,quarantine,100,,,,r,r,fo=1 rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; adkim=r; aspf=r; pct=100; fo=1; rf=afrf; ri=86400"""
GUIDELINES.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
OREGON.GOV,Yes,TXT,DMARC1,quarantine,,mailto:eso.soc@oregon.gov,mailto:eso.soc@oregon.gov,none,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=quarantine; rua=mailto:eso.soc@oregon.gov; ruf=mailto:eso.soc@oregon.gov; sp=none; fo=1; ri=86400"""
PAULDING.GOV,Yes,TXT,DMARC1,none,,mailto:spfdmarc@paulding.gov,mailto:spfdmarc@paulding.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:spfdmarc@paulding.gov; ruf=mailto:spfdmarc@paulding.gov; fo=1"""
VOLUNTOWN.GOV,No,,,,,,,,,,,,,,,,,
MUNDYTWP-MI.GOV,No,,,,,,,,,,,,,,,,,
ECONSUMER.GOV,No,,,,,,,,,,,,,,,,,
MOUNTKISCONY.GOV,No,,,,,,,,,,,,,,,,,
FLIGHTSCHOOLCANDIDATES.GOV,Yes,TXT,DMARC1,reject,100,"mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:DMARC@hq.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
HOMERGLENIL.GOV,No,,,,,,,,,,,,,,,,,
OTTERVILLEMO.GOV,No,,,,,,,,,,,,,,,,,
EASTPOINTEMI.GOV,No,,,,,,,,,,,,,,,,,
RYENY.GOV,No,,,,,,,,,,,,,,,,,
NEWWINDSORMD.GOV,No,,,,,,,,,,,,,,,,,
FLTREASUREHUNT.GOV,No,,,,,,,,,,,,,,,,,
HIREACOLORADOVET.GOV,No,,,,,,,,,,,,,,,,,
WAPA.GOV,Yes,TXT,DMARC1,reject,100,"mailto:WapaDMarc@wapa.gov, mailto:reports@dmarc.cyber.dhs.gov","mailto:WapaDMarc@wapa.gov, mailto:reports@dmarc.cyber.dhs.gov",reject,,,rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; rua=mailto:WapaDMarc@wapa.gov, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:WapaDMarc@wapa.gov, mailto:reports@dmarc.cyber.dhs.gov; rf=afrf; pct=100; ri=86400"""
ARTS.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:itm_info@arts.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:itm_info@arts.gov"""
FRANKLINTN.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_agg@vali.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email"""
YUKONOK.GOV,No,,,,,,,,,,,,,,,,,
BALDWINCOUNTYAL.GOV,No,,,,,,,,,,,,,,,,,
SAFETYACT.GOV,Yes,TXT,DMARC1,reject,100,"mailto:stincidentreporting@st.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:stincidentreporting@st.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
MEDICALCOUNTERMEASURES.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
STAFFORDCOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
NEBRASKAMAP.GOV,No,,,,,,,,,,,,,,,,,
EASTHARTFORDCT.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:dmarc@easthartfordct.gov,mailto:dmarc@easthartfordct.gov,reject,r,r,rf=afrf fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=quarantine;sp=reject;pct=100;adkim=r;aspf=r;rua=mailto:dmarc@easthartfordct.gov;ruf=mailto:dmarc@easthartfordct.gov;rf=afrf;fo=1"""
PFTX.GOV,No,,,,,,,,,,,,,,,,,
BURLINGTONND.GOV,No,,,,,,,,,,,,,,,,,
CHESAPEAKEVA.GOV,No,,,,,,,,,,,,,,,,,
UXBRIDGE-MA.GOV,No,,,,,,,,,,,,,,,,,
CITYOFREDMOND.GOV,No,,,,,,,,,,,,,,,,,
ADF.GOV,Yes,TXT,DMARC1,reject,100,mailto:reports@dmarc.cyber.dhs.gov,mailto:reports@dmarc.cyber.dhs.gov,,r,r,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; adkim=r; aspf=r; rua=mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:reports@dmarc.cyber.dhs.gov; pct=100"""
OHIOMEANSVETERANSJOBS.GOV,No,,,,,,,,,,,,,,,,,
IOWAAGRICULTURE.GOV,No,,,,,,,,,,,,,,,,,
PROMESA.GOV,Yes,TXT,DMARC1,quarantine,10,mailto:dmarc@promesa.gov,mailto:dmarc@promesa.gov,,,,,,Valid,Valid,Valid,Very bad: 10,Valid,"""v=DMARC1;p=quarantine; pct=10; ruf=mailto:dmarc@promesa.gov ;rua=mailto:dmarc@promesa.gov"""
CITYOFPINEBLUFF-AR.GOV,No,,,,,,,,,,,,,,,,,
NORTHPROVIDENCERI.GOV,No,,,,,,,,,,,,,,,,,
FPKI.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:fpki-toc@gsa.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;fo=1;ri=86400;rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:fpki-toc@gsa.gov;ruf=mailto:dmarcfailures@gsa.gov"""
COLORADOLABORLAW.GOV,No,,,,,,,,,,,,,,,,,
SAFESD.GOV,No,,,,,,,,,,,,,,,,,
CAMPBELLCA.GOV,No,,,,,,,,,,,,,,,,,
UPPERSIOUXPOLICE-NSN.GOV,No,,,,,,,,,,,,,,,,,
JOHNSONCITYTN.GOV,No,,,,,,,,,,,,,,,,,
CHEROKEECOUNTYKS.GOV,No,,,,,,,,,,,,,,,,,
CONSUMERSENTINEL.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,mailto:reports@dmarc.cyber.dhs.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:reports@dmarc.cyber.dhs.gov; fo=1"""
NDSTUDIES.GOV,No,,,,,,,,,,,,,,,,,
CHATHAMIL.GOV,No,,,,,,,,,,,,,,,,,
RIPSGA.GOV,No,,,,,,,,,,,,,,,,,
STILLWATERCOUNTYMT.GOV,Yes,TXT,DMARC1,none,,mailto:jmorse@stillwatercountymt.gov,mailto:mmscadmin@stillwatercountymt.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:jmorse@stillwatercountymt.gov; ruf=mailto:mmscadmin@stillwatercountymt.gov; fo=1"""
VIRGINIA.GOV,No,,,,,,,,,,,,,,,,,
CITYOFHARRISON-MI.GOV,No,,,,,,,,,,,,,,,,,
FLDOI.GOV,No,,,,,,,,,,,,,,,,,
CALHOUNCOUNTYMI.GOV,No,,,,,,,,,,,,,,,,,
TULALIPTRIBALCOURT-NSN.GOV,No,,,,,,,,,,,,,,,,,
KAUAI.GOV,Yes,TXT,DMARC1,none,,"mailto:dsherman@kauai.gov,mailto:kagena@kauai.gov,mailto:rua kauai.gov@dmarc.barracudanetworks.com","mailto:dsherman@kauai.gov,mailto:kagena@kauai.gov,mailto:ruf kauai.gov@dmarc.barracudanetworks.com",,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:dsherman@kauai.gov,mailto:kagena@kauai.gov,mailto:rua kauai.gov@dmarc.barracudanetworks.com; ruf=mailto:dsherman@kauai.gov,mailto:kagena@kauai.gov,mailto:ruf kauai.gov@dmarc.barracudanetworks.com"""
SHERWOODOREGON.GOV,No,,,,,,,,,,,,,,,,,
FLOPENWALLET.GOV,No,,,,,,,,,,,,,,,,,
MIRAMAR-FL.GOV,No,,,,,,,,,,,,,,,,,
HUNTINGBURG-IN.GOV,No,,,,,,,,,,,,,,,,,
ELPASOTEXAS.GOV,Yes,TXT,DMARC1,reject,100,mailto:1b195901@mxtoolbox.dmarc-report.com,mailto:dmarcforensics@elpasotexas.gov,,,,rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject;rua=mailto:1b195901@mxtoolbox.dmarc-report.com; ruf=mailto:dmarcforensics@elpasotexas.gov; rf=afrf; pct=100; ri=86400"""
HARRISONTWP-PA.GOV,No,,,,,,,,,,,,,,,,,
MIDDLETONMA.GOV,No,,,,,,,,,,,,,,,,,
JOHNSCREEKGA.GOV,No,,,,,,,,,,,,,,,,,
HEALTHDATA.GOV,No,,,,,,,,,,,,,,,,,
MTELECTIONRESULTS.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASPSYCHOLOGY.GOV,No,,,,,,,,,,,,,,,,,
CITYOFMATTAWA-WA.GOV,No,,,,,,,,,,,,,,,,,
EUREKACOUNTYNV.GOV,No,,,,,,,,,,,,,,,,,
EXPLORETSP.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc@tsp.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarc@tsp.gov,reject,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;sp=reject;ruf=mailto:dmarc@tsp.gov;rua=mailto:dmarc@tsp.gov,mailto:reports@dmarc.cyber.dhs.gov"""
VIRGINIAGENERALASSEMBLY.GOV,No,,,,,,,,,,,,,,,,,
DUNMOREPA.GOV,No,,,,,,,,,,,,,,,,,
TETONCOUNTYMT.GOV,No,,,,,,,,,,,,,,,,,
CORBIN-KY.GOV,Yes,CNAME,,,,,,,,,,,,,,,,corbin-ky.gov.
CORBIN-KY.GOV,Yes,TXT,,,,,,,,,,,,,,,,"""v=spf1 a include:_spf.google.com include:corbin-ky.gov -all"""
COALCITY-IL.GOV,No,,,,,,,,,,,,,,,,,
STATE.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreport01@state.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcreport01@state.gov, mailto:reports@dmarc.cyber.dhs.gov"""
ASAP.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;fo=1;rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
MISSOURICITYTX.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com;fo=1"""
BAYHARBORISLANDS-FL.GOV,No,,,,,,,,,,,,,,,,,
BEAUMONTCA.GOV,No,,,,,,,,,,,,,,,,,
FIRSTRESPONDERTRAINING.GOV,Yes,TXT,DMARC1,reject,100,"mailto:DMARC@fema.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:DMARC@fema.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
LEONIANJ.GOV,No,,,,,,,,,,,,,,,,,
PROCTORMN.GOV,No,,,,,,,,,,,,,,,,,
WESTMINSTER-MA.GOV,No,,,,,,,,,,,,,,,,,
TOX21.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
WAELDERTEXAS.GOV,No,,,,,,,,,,,,,,,,,
AMERICANSAMOA.GOV,No,,,,,,,,,,,,,,,,,
HANOVERVA.GOV,No,,,,,,,,,,,,,,,,,
MARTHASVILLEMO.GOV,No,,,,,,,,,,,,,,,,,
WOODHEIGHTS-MO.GOV,No,,,,,,,,,,,,,,,,,
PITTCOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
USERRA.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,reject,s,s,ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; pct=100; ri=86400; adkim=s; aspf=s; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
FPDS.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
CITYOFNEWBURGH-NY.GOV,No,,,,,,,,,,,,,,,,,
ARIZONAJOBCONNECTION.GOV,No,,,,,,,,,,,,,,,,,
MADISONCOUNTYMT.GOV,Yes,TXT,DMARC1,none,100,"mailto:support@madisoncountymt.gov,mailto:5c72fdc1@mxtoolbox.dmarc-report.com","mailto:support@madisoncountymt.gov ,mailto:5c72fdc1@forensics.dmarc-report.com",none,,r,rf=afrf fo=1:s ri=14400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:support@madisoncountymt.gov,mailto:5c72fdc1@mxtoolbox.dmarc-report.com; ruf=mailto:support@madisoncountymt.gov ,mailto:5c72fdc1@forensics.dmarc-report.com; rf=afrf; sp=none; fo=1:s; pct=100; ri=14400; aspf=r"""
ROBODEIDENTIDAD.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,mailto:reports@dmarc.cyber.dhs.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:reports@dmarc.cyber.dhs.gov; fo=1"""
FITCHBURGMA.GOV,No,,,,,,,,,,,,,,,,,
CHAVESCOUNTY.GOV,No,,,,,,,,,,,,,,,,,
AMERICA250.GOV,No,,,,,,,,,,,,,,,,,
ELMWOODPLACE-OH.GOV,No,,,,,,,,,,,,,,,,,
NEWBERRYFL.GOV,No,,,,,,,,,,,,,,,,,
SARATOGACOUNTYNY.GOV,No,,,,,,,,,,,,,,,,,
ODENVILLEAL.GOV,No,,,,,,,,,,,,,,,,,
HFSCTX.GOV,Yes,TXT,DMARC1,none,,mailto:evaldez@houstonforensicscience.org,mailto:evaldez@houstonforensicscience.org,reject,,,ri=84600 ,,Valid,Valid,Very bad: none,Valid,Valid,"""v=DMARC1; p=none; rua=mailto:evaldez@houstonforensicscience.org; ruf=mailto:evaldez@houstonforensicscience.org; sp=reject; ri=84600;"""
SCSERV.GOV,No,,,,,,,,,,,,,,,,,
BENTONCHARTERTOWNSHIP-MI.GOV,No,,,,,,,,,,,,,,,,,
ELLSWORTHMAINE.GOV,No,,,,,,,,,,,,,,,,,
SUWANNEECOUNTYFL.GOV,No,,,,,,,,,,,,,,,,,
TULALIPTRIBES-NSN.GOV,Yes,TXT,DMARC1,none,,mailto:serveradministrators@tulaliptribes-nsn.gov,mailto:serveradministrators@tulaliptribes-nsn.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:serveradministrators@tulaliptribes-nsn.gov; ruf=mailto:serveradministrators@tulaliptribes-nsn.gov; fo=1"""
TOWNOFHAVERHILL-FL.GOV,No,,,,,,,,,,,,,,,,,
SMART.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,reject,s,s,ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; pct=100; ri=86400; adkim=s; aspf=s; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
HARRISONCOUNTYWV.GOV,Yes,TXT,DMARC1,none,,mailto:postmaster@harrisoncountywv.com,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:postmaster@harrisoncountywv.com;"""
CANALWINCHESTEROHIO.GOV,No,,,,,,,,,,,,,,,,,
TEXASHEALTHTRACE.GOV,No,,,,,,,,,,,,,,,,,
BFEM.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dl_treasurydmarcrua@treasury.gov,mailto:reports@dmarc.cyber.dhs.gov","mailto:dl_treasurydmarcruf@treasury.gov,mailto:DMARC_RUF_bfem.gov@epa.gov",,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;fo=1;rua=mailto:dl_treasurydmarcrua@treasury.gov,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:dl_treasurydmarcruf@treasury.gov,mailto:DMARC_RUF_bfem.gov@epa.gov"""
PARKFOREST-IL.GOV,No,,,,,,,,,,,,,,,,,
INDIANPOINT-MO.GOV,No,,,,,,,,,,,,,,,,,
MTREALID.GOV,No,,,,,,,,,,,,,,,,,
NEWMARLBOROUGHMA.GOV,No,,,,,,,,,,,,,,,,,
USCURRENCY.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@frb.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcreports@frb.gov,mailto:reports@dmarc.cyber.dhs.gov"""
GLENNHEIGHTSTX.GOV,No,,,,,,,,,,,,,,,,,
CITYOFCANALFULTON-OH.GOV,No,,,,,,,,,,,,,,,,,
INTELINK.GOV,Yes,TXT,DMARC1,reject,,,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject;"""
POLKCOUNTYMO.GOV,No,,,,,,,,,,,,,,,,,
LAPORTETX.GOV,Yes,TXT,DMARC1,quarantine,100,,,,,,,,Invalid: Second flag is not P,Valid,Valid,Valid,Valid,"""v=DMARC1; pct=100; p=quarantine"""
BALTIMORECOUNTYMD.GOV,No,,,,,,,,,,,,,,,,,
CFTC.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcreports@cftc.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcreports@cftc.gov; fo=1"""
TRPA.GOV,No,,,,,,,,,,,,,,,,,
FAFSA.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc@ed.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,r,ri=345600 fo=0 rf=afrf ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc@ed.gov,mailto:reports@dmarc.cyber.dhs.gov; aspf=r; pct=100 ; ri=345600; fo=0; rf=afrf"""
CRAIGCOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
WEEHAWKENNJ.GOV,No,,,,,,,,,,,,,,,,,
SUSSEXCOUNTYDE.GOV,No,,,,,,,,,,,,,,,,,
CHELANCOUNTYWA.GOV,No,,,,,,,,,,,,,,,,,
FLORIDASNURSINGHOMEADMIN.GOV,No,,,,,,,,,,,,,,,,,
COCKECOUNTYTN.GOV,No,,,,,,,,,,,,,,,,,
EDGECOMBECOUNTYNC.GOV,No,,,,,,,,,,,,,,,,,
SANMANUEL-NSN.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
IPSWICH-MA.GOV,No,,,,,,,,,,,,,,,,,
NCLAMP.GOV,No,,,,,,,,,,,,,,,,,
WASHINGTONDC.GOV,Yes,TXT,DMARC1,none,,mailto:a6p7qzhr@ag.dmarcian.com,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:a6p7qzhr@ag.dmarcian.com;"""
NEWMONEY.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@frb.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcreports@frb.gov,mailto:reports@dmarc.cyber.dhs.gov"""
OSC.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc@osc.gov,mailto:reports@dmarc.cyber.dhs.gov","mailto:dmarc@osc.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc@osc.gov,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:dmarc@osc.gov,mailto:reports@dmarc.cyber.dhs.gov"""
OKDHS.GOV,No,,,,,,,,,,,,,,,,,
MANASQUAN-NJ.GOV,No,,,,,,,,,,,,,,,,,
ALZHEIMERS.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
LUBBOCKTX.GOV,No,,,,,,,,,,,,,,,,,
HINSDALEMA.GOV,No,,,,,,,,,,,,,,,,,
BUSINESSUSA.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
USHR.GOV,No,,,,,,,,,,,,,,,,,
DOCLINE.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
USBG.GOV,No,,,,,,,,,,,,,,,,,
CEDARTOWNGEORGIA.GOV,No,,,,,,,,,,,,,,,,,
BONDPRO.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
BUDGET.GOV,No,,,,,,,,,,,,,,,,,
CITYOFLAKEGENEVA.GOV,No,,,,,,,,,,,,,,,,,
